"obs","Edible/Poisonous","Cap-Shape","Cap-Surface","Cap-Color","Odor"
"6954","Poisonous","Knobbed","Smooth","Brown","Spicy"
"6955","Poisonous","Flat","Smooth","Brown","Foul"
"6956","Poisonous","Knobbed","Smooth","Red","Fishy"
"6957","Poisonous","Knobbed","Smooth","Red","Spicy"
"6958","Poisonous","Knobbed","Scaly","Brown","Spicy"
"6959","Edible","Knobbed","Fibrous","White","None"
"6960","Poisonous","Knobbed","Smooth","Brown","Foul"
"6961","Poisonous","Knobbed","Scaly","Brown","Spicy"
"6962","Poisonous","Knobbed","Smooth","Brown","Spicy"
"6963","Poisonous","Knobbed","Smooth","Red","Spicy"
"6964","Poisonous","Convex","Smooth","Brown","Fishy"
"6965","Poisonous","Convex","Scaly","Red","Spicy"
"6966","Poisonous","Flat","Smooth","Red","Fishy"
"6967","Poisonous","Knobbed","Scaly","Brown","Foul"
"6968","Edible","Bell","Smooth","Brown","None"
"6969","Poisonous","Flat","Smooth","Brown","Foul"
"6970","Poisonous","Knobbed","Scaly","Red","Foul"
"6971","Edible","Convex","Smooth","Brown","None"
"6972","Poisonous","Flat","Smooth","Brown","Foul"
"6973","Poisonous","Knobbed","Smooth","Brown","Fishy"
"6974","Poisonous","Flat","Scaly","Brown","Spicy"
"6975","Poisonous","Convex","Smooth","Brown","Spicy"
"6976","Edible","Knobbed","Fibrous","White","None"
"6977","Poisonous","Flat","Scaly","Red","Foul"
"6978","Poisonous","Convex","Smooth","Red","Fishy"
"6979","Poisonous","Convex","Smooth","Brown","Foul"
"6980","Poisonous","Flat","Smooth","Brown","Foul"
"6981","Poisonous","Knobbed","Smooth","Brown","Fishy"
"6982","Poisonous","Knobbed","Smooth","Red","Foul"
"6983","Poisonous","Knobbed","Smooth","Red","Spicy"
"6984","Poisonous","Convex","Smooth","Red","Foul"
"6985","Edible","Bell","Smooth","Brown","None"
"6986","Poisonous","Knobbed","Smooth","Red","Fishy"
"6987","Poisonous","Convex","Smooth","Brown","Foul"
"6988","Poisonous","Convex","Scaly","Red","Foul"
"6989","Poisonous","Flat","Smooth","Red","Spicy"
"6990","Edible","Bell","Smooth","Brown","None"
"6991","Edible","Knobbed","Smooth","Gray","None"
"6992","Poisonous","Knobbed","Scaly","Red","Musty"
"6993","Poisonous","Knobbed","Scaly","Red","Fishy"
"6994","Poisonous","Flat","Smooth","Red","Fishy"
"6995","Edible","Knobbed","Smooth","Brown","None"
"6996","Poisonous","Flat","Scaly","Red","Spicy"
"6997","Poisonous","Knobbed","Scaly","Red","Spicy"
"6998","Edible","Knobbed","Fibrous","White","None"
"6999","Edible","Convex","Smooth","Gray","None"
"7000","Edible","Knobbed","Smooth","Brown","None"
"7001","Poisonous","Knobbed","Scaly","Red","Spicy"
"7002","Poisonous","Knobbed","Scaly","Brown","Spicy"
"7003","Poisonous","Knobbed","Smooth","Red","Spicy"
"7004","Edible","Convex","Smooth","White","None"
"7005","Edible","Knobbed","Smooth","White","None"
"7006","Edible","Knobbed","Smooth","White","None"
"7007","Poisonous","Knobbed","Smooth","Red","Foul"
"7008","Poisonous","Convex","Smooth","Red","Spicy"
"7009","Edible","Knobbed","Smooth","Gray","None"
"7010","Edible","Convex","Fibrous","White","None"
"7011","Poisonous","Knobbed","Scaly","Red","Foul"
"7012","Edible","Bell","Smooth","White","None"
"7013","Poisonous","Knobbed","Smooth","Red","Spicy"
"7014","Poisonous","Flat","Smooth","Brown","Foul"
"7015","Poisonous","Flat","Scaly","Brown","Foul"
"7016","Edible","Knobbed","Smooth","Gray","None"
"7017","Edible","Convex","Smooth","White","None"
"7018","Poisonous","Flat","Scaly","Red","Fishy"
"7019","Poisonous","Convex","Smooth","Red","Foul"
"7020","Edible","Convex","Fibrous","White","None"
"7021","Edible","Knobbed","Fibrous","White","None"
"7022","Poisonous","Flat","Smooth","Red","Spicy"
"7023","Edible","Flat","Smooth","Gray","None"
"7024","Poisonous","Knobbed","Smooth","Red","Fishy"
"7025","Poisonous","Convex","Smooth","Brown","Fishy"
"7026","Edible","Knobbed","Smooth","Brown","None"
"7027","Edible","Convex","Smooth","Brown","None"
"7028","Poisonous","Knobbed","Scaly","Red","Spicy"
"7029","Poisonous","Convex","Smooth","Red","Fishy"
"7030","Poisonous","Convex","Smooth","Brown","Spicy"
"7031","Poisonous","Knobbed","Smooth","Red","Fishy"
"7032","Poisonous","Convex","Smooth","Brown","Fishy"
"7033","Edible","Knobbed","Fibrous","White","None"
"7034","Edible","Knobbed","Smooth","Brown","None"
"7035","Poisonous","Knobbed","Scaly","Cinnamon","Musty"
"7036","Edible","Convex","Fibrous","Gray","None"
"7037","Edible","Convex","Smooth","Brown","None"
"7038","Edible","Convex","Smooth","Brown","None"
"7039","Poisonous","Knobbed","Scaly","Red","Spicy"
"7040","Edible","Knobbed","Fibrous","White","None"
"7041","Edible","Convex","Fibrous","Gray","None"
"7042","Edible","Flat","Smooth","Brown","None"
"7043","Poisonous","Knobbed","Scaly","Brown","Fishy"
"7044","Poisonous","Knobbed","Scaly","Brown","Spicy"
"7045","Poisonous","Flat","Scaly","Brown","Spicy"
"7046","Poisonous","Flat","Scaly","Red","Fishy"
"7047","Edible","Knobbed","Fibrous","Gray","None"
"7048","Poisonous","Flat","Scaly","Red","Spicy"
"7049","Poisonous","Flat","Scaly","Brown","Spicy"
"7050","Poisonous","Knobbed","Smooth","Red","Spicy"
"7051","Edible","Knobbed","Smooth","Gray","None"
"7052","Edible","Bell","Smooth","Brown","None"
"7053","Poisonous","Knobbed","Scaly","Brown","Foul"
"7054","Poisonous","Convex","Smooth","Brown","Spicy"
"7055","Edible","Bell","Smooth","Brown","None"
"7056","Poisonous","Knobbed","Smooth","Brown","Fishy"
"7057","Poisonous","Knobbed","Smooth","Brown","Fishy"
"7058","Poisonous","Knobbed","Smooth","Red","Spicy"
"7059","Poisonous","Flat","Smooth","Red","Spicy"
"7060","Poisonous","Convex","Smooth","Red","Spicy"
"7061","Poisonous","Convex","Smooth","Red","Fishy"
"7062","Poisonous","Convex","Smooth","Brown","Spicy"
"7063","Poisonous","Knobbed","Scaly","Brown","Fishy"
"7064","Edible","Convex","Smooth","Pink","None"
"7065","Poisonous","Flat","Smooth","Red","Fishy"
"7066","Poisonous","Convex","Scaly","Brown","Musty"
"7067","Poisonous","Knobbed","Smooth","Brown","Foul"
"7068","Edible","Knobbed","Smooth","Gray","None"
"7069","Poisonous","Knobbed","Smooth","Brown","Foul"
"7070","Poisonous","Flat","Scaly","Brown","Fishy"
"7071","Poisonous","Knobbed","Smooth","Brown","Spicy"
"7072","Poisonous","Knobbed","Scaly","Red","Fishy"
"7073","Poisonous","Flat","Scaly","Red","Foul"
"7074","Edible","Flat","Smooth","Cinnamon","None"
"7075","Poisonous","Flat","Scaly","Brown","Foul"
"7076","Poisonous","Knobbed","Smooth","Red","Foul"
"7077","Poisonous","Convex","Smooth","Red","Fishy"
"7078","Poisonous","Flat","Scaly","Red","Fishy"
"7079","Poisonous","Convex","Smooth","Brown","Foul"
"7080","Edible","Flat","Smooth","Brown","None"
"7081","Poisonous","Flat","Smooth","Red","Spicy"
"7082","Poisonous","Convex","Scaly","Red","Spicy"
"7083","Poisonous","Convex","Scaly","Red","Foul"
"7084","Poisonous","Convex","Smooth","Red","Spicy"
"7085","Poisonous","Knobbed","Smooth","Red","Foul"
"7086","Poisonous","Convex","Smooth","Red","Fishy"
"7087","Edible","Bell","Fibrous","Gray","None"
"7088","Poisonous","Knobbed","Scaly","Red","Spicy"
"7089","Poisonous","Knobbed","Smooth","Red","Spicy"
"7090","Edible","Knobbed","Fibrous","Gray","None"
"7091","Edible","Flat","Smooth","Brown","None"
"7092","Poisonous","Flat","Scaly","Brown","Musty"
"7093","Poisonous","Knobbed","Smooth","Red","Spicy"
"7094","Poisonous","Flat","Smooth","Brown","Foul"
"7095","Poisonous","Knobbed","Scaly","Brown","Foul"
"7096","Poisonous","Knobbed","Smooth","Red","Fishy"
"7097","Poisonous","Knobbed","Scaly","Brown","Fishy"
"7098","Poisonous","Knobbed","Scaly","Brown","Fishy"
"7099","Edible","Convex","Fibrous","Gray","None"
"7100","Poisonous","Knobbed","Scaly","Red","Foul"
"7101","Poisonous","Convex","Scaly","Cinnamon","Musty"
"7102","Poisonous","Knobbed","Scaly","Red","Spicy"
"7103","Poisonous","Knobbed","Scaly","Red","Spicy"
"7104","Edible","Bell","Smooth","White","None"
"7105","Poisonous","Knobbed","Smooth","Brown","Fishy"
"7106","Poisonous","Convex","Smooth","Red","Fishy"
"7107","Poisonous","Flat","Scaly","Brown","Foul"
"7108","Poisonous","Flat","Smooth","Red","Fishy"
"7109","Poisonous","Knobbed","Scaly","Red","Foul"
"7110","Poisonous","Knobbed","Scaly","Red","Foul"
"7111","Edible","Bell","Fibrous","White","None"
"7112","Poisonous","Knobbed","Scaly","Brown","Musty"
"7113","Poisonous","Flat","Scaly","Red","Fishy"
"7114","Poisonous","Knobbed","Smooth","Brown","Foul"
"7115","Poisonous","Knobbed","Scaly","Brown","Foul"
"7116","Poisonous","Convex","Smooth","Red","Spicy"
"7117","Edible","Convex","Scaly","Gray","None"
"7118","Poisonous","Flat","Smooth","Brown","Fishy"
"7119","Poisonous","Knobbed","Scaly","Red","Fishy"
"7120","Edible","Knobbed","Fibrous","White","None"
"7121","Poisonous","Convex","Smooth","Brown","Spicy"
"7122","Poisonous","Knobbed","Scaly","Brown","Fishy"
"7123","Poisonous","Convex","Smooth","Red","Spicy"
"7124","Edible","Knobbed","Smooth","White","None"
"7125","Poisonous","Flat","Scaly","Brown","Spicy"
"7126","Poisonous","Knobbed","Smooth","Red","Spicy"
"7127","Poisonous","Knobbed","Smooth","Red","Fishy"
"7128","Poisonous","Flat","Scaly","Red","Foul"
"7129","Edible","Flat","Smooth","Brown","None"
"7130","Poisonous","Flat","Scaly","Brown","Fishy"
"7131","Poisonous","Knobbed","Scaly","Red","Fishy"
"7132","Poisonous","Knobbed","Smooth","Red","Fishy"
"7133","Poisonous","Knobbed","Smooth","Red","Foul"
"7134","Edible","Bell","Smooth","Brown","None"
"7135","Edible","Knobbed","Smooth","Gray","None"
"7136","Edible","Convex","Smooth","Brown","None"
"7137","Edible","Convex","Fibrous","Gray","None"
"7138","Poisonous","Knobbed","Smooth","Red","Fishy"
"7139","Poisonous","Flat","Scaly","Red","Foul"
"7140","Poisonous","Knobbed","Smooth","Brown","Spicy"
"7141","Poisonous","Knobbed","Smooth","Brown","Fishy"
"7142","Edible","Bell","Smooth","White","None"
"7143","Poisonous","Flat","Smooth","Brown","Spicy"
"7144","Edible","Bell","Fibrous","Gray","None"
"7145","Poisonous","Convex","Smooth","Brown","Foul"
"7146","Poisonous","Convex","Scaly","Red","Foul"
"7147","Poisonous","Flat","Scaly","Cinnamon","Musty"
"7148","Poisonous","Flat","Smooth","Brown","Spicy"
"7149","Poisonous","Convex","Scaly","Red","Spicy"
"7150","Poisonous","Flat","Smooth","Brown","Spicy"
"7151","Poisonous","Flat","Scaly","Red","Foul"
"7152","Poisonous","Flat","Smooth","Red","Foul"
"7153","Poisonous","Convex","Smooth","Red","Spicy"
"7154","Edible","Knobbed","Smooth","Gray","None"
"7155","Poisonous","Convex","Smooth","Red","Fishy"
"7156","Poisonous","Knobbed","Smooth","Brown","Fishy"
"7157","Poisonous","Knobbed","Scaly","Red","Spicy"
"7158","Poisonous","Convex","Smooth","Brown","Fishy"
"7159","Edible","Bell","Smooth","Gray","None"
"7160","Poisonous","Convex","Smooth","Brown","Spicy"
"7161","Poisonous","Flat","Smooth","Red","Spicy"
"7162","Poisonous","Knobbed","Smooth","Brown","Spicy"
"7163","Edible","Bell","Smooth","Gray","None"
"7164","Poisonous","Convex","Smooth","Brown","Fishy"
"7165","Poisonous","Flat","Scaly","Red","Fishy"
"7166","Poisonous","Flat","Smooth","Red","Fishy"
"7167","Poisonous","Flat","Scaly","Brown","Musty"
"7168","Edible","Bell","Fibrous","Gray","None"
"7169","Poisonous","Flat","Smooth","Red","Foul"
"7170","Poisonous","Knobbed","Smooth","Brown","Foul"
"7171","Edible","Knobbed","Smooth","Gray","None"
"7172","Poisonous","Knobbed","Scaly","Brown","Foul"
"7173","Poisonous","Convex","Smooth","Red","Spicy"
"7174","Edible","Bell","Smooth","Brown","None"
"7175","Poisonous","Knobbed","Scaly","Brown","Foul"
"7176","Poisonous","Flat","Scaly","Brown","Spicy"
"7177","Edible","Convex","Smooth","Brown","None"
"7178","Poisonous","Knobbed","Smooth","Brown","Foul"
"7179","Poisonous","Knobbed","Smooth","Brown","Foul"
"7180","Poisonous","Knobbed","Smooth","Brown","Spicy"
"7181","Poisonous","Knobbed","Smooth","Brown","Spicy"
"7182","Edible","Flat","Scaly","Cinnamon","None"
"7183","Edible","Flat","Smooth","Brown","None"
"7184","Edible","Bell","Smooth","White","None"
"7185","Poisonous","Knobbed","Smooth","Red","Spicy"
"7186","Edible","Bell","Smooth","Gray","None"
"7187","Poisonous","Knobbed","Scaly","Red","Fishy"
"7188","Poisonous","Knobbed","Scaly","Brown","Spicy"
"7189","Edible","Convex","Smooth","Brown","None"
"7190","Poisonous","Convex","Smooth","Red","Fishy"
"7191","Poisonous","Convex","Smooth","Brown","Foul"
"7192","Poisonous","Flat","Smooth","Red","Fishy"
"7193","Poisonous","Flat","Scaly","Red","Spicy"
"7194","Poisonous","Convex","Scaly","Red","Spicy"
"7195","Poisonous","Knobbed","Smooth","Red","Foul"
"7196","Edible","Knobbed","Scaly","Brown","None"
"7197","Poisonous","Flat","Smooth","Red","Foul"
"7198","Poisonous","Knobbed","Smooth","Brown","Spicy"
"7199","Poisonous","Flat","Scaly","Brown","Fishy"
"7200","Poisonous","Flat","Smooth","Red","Foul"
"7201","Edible","Knobbed","Fibrous","Gray","None"
"7202","Poisonous","Knobbed","Smooth","Brown","Foul"
"7203","Edible","Bell","Fibrous","White","None"
"7204","Poisonous","Knobbed","Smooth","Red","Fishy"
"7205","Edible","Convex","Smooth","Gray","None"
"7206","Edible","Knobbed","Smooth","Brown","None"
"7207","Poisonous","Knobbed","Smooth","Red","Foul"
"7208","Poisonous","Knobbed","Scaly","Brown","Foul"
"7209","Edible","Knobbed","Fibrous","Gray","None"
"7210","Poisonous","Convex","Smooth","Brown","Fishy"
"7211","Poisonous","Knobbed","Scaly","Brown","Spicy"
"7212","Edible","Convex","Fibrous","White","None"
"7213","Poisonous","Knobbed","Scaly","Red","Foul"
"7214","Poisonous","Knobbed","Smooth","Red","Foul"
"7215","Poisonous","Knobbed","Smooth","Red","Foul"
"7216","Poisonous","Knobbed","Scaly","Red","Spicy"
"7217","Poisonous","Knobbed","Scaly","Brown","Spicy"
"7218","Edible","Knobbed","Smooth","Gray","None"
"7219","Poisonous","Knobbed","Scaly","Brown","Foul"
"7220","Poisonous","Knobbed","Smooth","Red","Foul"
"7221","Edible","Convex","Smooth","Gray","None"
"7222","Edible","Flat","Smooth","Brown","None"
"7223","Edible","Knobbed","Smooth","Gray","None"
"7224","Poisonous","Convex","Smooth","Red","Spicy"
"7225","Poisonous","Knobbed","Smooth","Brown","Foul"
"7226","Poisonous","Knobbed","Smooth","Brown","Spicy"
"7227","Edible","Convex","Smooth","Gray","None"
"7228","Poisonous","Knobbed","Scaly","Red","Spicy"
"7229","Edible","Flat","Smooth","Brown","None"
"7230","Edible","Knobbed","Smooth","White","None"
"7231","Poisonous","Flat","Scaly","Red","Musty"
"7232","Edible","Bell","Smooth","Gray","None"
"7233","Poisonous","Flat","Scaly","Brown","Fishy"
"7234","Edible","Bell","Smooth","Brown","None"
"7235","Edible","Bell","Smooth","Gray","None"
"7236","Edible","Knobbed","Smooth","Brown","None"
"7237","Edible","Bell","Smooth","Gray","None"
"7238","Poisonous","Knobbed","Smooth","Brown","Foul"
"7239","Poisonous","Knobbed","Scaly","Brown","Fishy"
"7240","Edible","Flat","Smooth","Brown","None"
"7241","Poisonous","Knobbed","Smooth","Red","Fishy"
"7242","Poisonous","Flat","Smooth","Red","Fishy"
"7243","Poisonous","Knobbed","Smooth","Brown","Fishy"
"7244","Poisonous","Knobbed","Smooth","Brown","Spicy"
"7245","Edible","Bell","Smooth","Brown","None"
"7246","Edible","Knobbed","Fibrous","Gray","None"
"7247","Edible","Bell","Smooth","Brown","None"
"7248","Poisonous","Knobbed","Smooth","Brown","Spicy"
"7249","Poisonous","Knobbed","Scaly","Red","Spicy"
"7250","Poisonous","Knobbed","Scaly","Red","Fishy"
"7251","Poisonous","Knobbed","Smooth","Brown","Fishy"
"7252","Edible","Flat","Smooth","Brown","None"
"7253","Poisonous","Knobbed","Smooth","Red","Fishy"
"7254","Edible","Convex","Smooth","Brown","None"
"7255","Poisonous","Knobbed","Smooth","Brown","Fishy"
"7256","Edible","Knobbed","Smooth","White","None"
"7257","Poisonous","Knobbed","Scaly","Red","Foul"
"7258","Poisonous","Knobbed","Scaly","Brown","Foul"
"7259","Edible","Knobbed","Fibrous","Gray","None"
"7260","Poisonous","Flat","Smooth","Brown","Fishy"
"7261","Edible","Convex","Smooth","Gray","None"
"7262","Poisonous","Knobbed","Scaly","Brown","Foul"
"7263","Poisonous","Flat","Smooth","Red","Foul"
"7264","Edible","Convex","Fibrous","White","None"
"7265","Poisonous","Knobbed","Scaly","Brown","Spicy"
"7266","Poisonous","Flat","Scaly","Brown","Musty"
"7267","Edible","Bell","Fibrous","Gray","None"
"7268","Poisonous","Knobbed","Scaly","Red","Fishy"
"7269","Poisonous","Convex","Scaly","Red","Spicy"
"7270","Poisonous","Knobbed","Smooth","Red","Fishy"
"7271","Edible","Knobbed","Fibrous","Gray","None"
"7272","Edible","Knobbed","Fibrous","White","None"
"7273","Poisonous","Knobbed","Scaly","Red","Spicy"
"7274","Edible","Knobbed","Smooth","Gray","None"
"7275","Poisonous","Knobbed","Smooth","Brown","Foul"
"7276","Poisonous","Knobbed","Scaly","Brown","Fishy"
"7277","Edible","Knobbed","Smooth","White","None"
"7278","Poisonous","Knobbed","Scaly","Red","Fishy"
"7279","Edible","Bell","Smooth","White","None"
"7280","Poisonous","Knobbed","Smooth","Brown","Fishy"
"7281","Edible","Convex","Smooth","White","None"
"7282","Edible","Bell","Smooth","Brown","None"
"7283","Poisonous","Knobbed","Smooth","Brown","Spicy"
"7284","Poisonous","Knobbed","Scaly","Red","Foul"
"7285","Edible","Convex","Fibrous","White","None"
"7286","Poisonous","Convex","Scaly","Red","Musty"
"7287","Poisonous","Knobbed","Smooth","Red","Fishy"
"7288","Poisonous","Knobbed","Smooth","Brown","Foul"
"7289","Poisonous","Knobbed","Scaly","Brown","Fishy"
"7290","Poisonous","Knobbed","Smooth","Red","Foul"
"7291","Edible","Knobbed","Smooth","Brown","None"
"7292","Poisonous","Knobbed","Scaly","Brown","Foul"
"7293","Edible","Flat","Scaly","Brown","None"
"7294","Edible","Knobbed","Smooth","Gray","None"
"7295","Poisonous","Flat","Scaly","Red","Fishy"
"7296","Poisonous","Knobbed","Scaly","Yellow","None"
"7297","Poisonous","Knobbed","Scaly","Red","Fishy"
"7298","Poisonous","Knobbed","Smooth","Red","Spicy"
"7299","Poisonous","Knobbed","Scaly","Red","Spicy"
"7300","Edible","Bell","Smooth","Brown","None"
"7301","Edible","Convex","Smooth","Gray","None"
"7302","Edible","Knobbed","Smooth","Gray","None"
"7303","Poisonous","Flat","Scaly","Red","Spicy"
"7304","Poisonous","Knobbed","Smooth","Red","Spicy"
"7305","Poisonous","Knobbed","Scaly","Red","Spicy"
"7306","Edible","Bell","Fibrous","White","None"
"7307","Edible","Flat","Smooth","Brown","None"
"7308","Poisonous","Knobbed","Smooth","Brown","Fishy"
"7309","Poisonous","Knobbed","Smooth","Red","Foul"
"7310","Edible","Convex","Fibrous","White","None"
"7311","Poisonous","Knobbed","Scaly","Red","Fishy"
"7312","Edible","Convex","Fibrous","White","None"
"7313","Poisonous","Knobbed","Scaly","Red","Fishy"
"7314","Poisonous","Knobbed","Scaly","Brown","Spicy"
"7315","Edible","Convex","Smooth","Gray","None"
"7316","Edible","Convex","Smooth","White","None"
"7317","Poisonous","Knobbed","Scaly","Brown","Foul"
"7318","Poisonous","Knobbed","Smooth","Brown","Foul"
"7319","Poisonous","Knobbed","Smooth","Red","Spicy"
"7320","Edible","Bell","Fibrous","White","None"
"7321","Poisonous","Flat","Smooth","Brown","Foul"
"7322","Poisonous","Knobbed","Smooth","Red","Fishy"
"7323","Poisonous","Knobbed","Smooth","Brown","Foul"
"7324","Poisonous","Convex","Scaly","Brown","Musty"
"7325","Poisonous","Knobbed","Scaly","Brown","Foul"
"7326","Edible","Flat","Smooth","Brown","None"
"7327","Poisonous","Convex","Scaly","Red","Foul"
"7328","Edible","Flat","Smooth","Brown","None"
"7329","Edible","Bell","Smooth","White","None"
"7330","Edible","Bell","Smooth","Gray","None"
"7331","Poisonous","Knobbed","Scaly","Red","Spicy"
"7332","Poisonous","Knobbed","Smooth","Brown","Fishy"
"7333","Poisonous","Knobbed","Smooth","Red","Foul"
"7334","Poisonous","Knobbed","Smooth","Red","Fishy"
"7335","Edible","Bell","Fibrous","White","None"
"7336","Edible","Knobbed","Smooth","Gray","None"
"7337","Poisonous","Flat","Scaly","Red","Musty"
"7338","Poisonous","Knobbed","Scaly","Brown","Foul"
"7339","Poisonous","Knobbed","Scaly","Brown","Foul"
"7340","Poisonous","Flat","Smooth","Red","Fishy"
"7341","Poisonous","Convex","Smooth","Brown","Spicy"
"7342","Poisonous","Knobbed","Scaly","Brown","Spicy"
"7343","Poisonous","Knobbed","Scaly","Cinnamon","Musty"
"7344","Poisonous","Knobbed","Scaly","Brown","Spicy"
"7345","Edible","Knobbed","Smooth","White","None"
"7346","Poisonous","Flat","Scaly","Brown","Fishy"
"7347","Edible","Bell","Fibrous","Gray","None"
"7348","Poisonous","Flat","Smooth","Red","Foul"
"7349","Poisonous","Knobbed","Smooth","Red","Fishy"
"7350","Edible","Knobbed","Smooth","Gray","None"
"7351","Edible","Convex","Smooth","Gray","None"
"7352","Poisonous","Knobbed","Smooth","Red","Fishy"
"7353","Edible","Knobbed","Smooth","Brown","None"
